commit	date	subject	tags	groups	file_count
c9d0904a3b9bfcb97fc6b35cbc891e49724e1640	2021-10-13	Merge commit '392dc0f88b45466c8e4760b81e3b0990188c2452' into HEAD			0
f864944e88603c7a38b0875ea4ff5fd8c11c3067	2021-10-14	(Portability Testing) More fixes for centos-8		projects	1
392dc0f88b45466c8e4760b81e3b0990188c2452	2021-10-13	(Jovial) Fix lexical error splitting variable names	area:src;area:tests;src:thirdparty	src/3rdPartyLibraries;tests	5
1af051ebf3e0a6d5fdce02bfc10fde916a8bf2df	2021-10-13	(Release) Incremented version to 0.11.54.8	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
9a82325546ef23a17c2e61815ae7f2280c639f63	2021-10-13	(Portability Testing) More fixes for centos-8		projects	3
c3c184bc4766a0290f2f2f04ea619ec6e6f041c3	2021-10-13	(Portability Testing) Centos 8 renamed "PowerTools" to "powertools"		projects	1
385035180d7ad63c1d86d036f58b47a2cf3f16de	2021-10-13	(Portability Testing) libreadline is a dependency for libpq		projects	1
aeabb6e93910afa4111f0f2f7d32f49ced5b1fa6	2021-10-13	(Portability Testing) Added missing centos 8 file		projects	1
814f9e6fe85af4967cc95ebe9bde75b59292e14c	2021-10-13	(codethorn) added command line parsing mode		projects	2
7260e6387eeb86a2a08e41ce83d6f73a6680b14d	2021-10-13	(Release) Incremented version to 0.11.54.7	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
6ac14d6db9eb126567c16de0076fe54cebc35958	2021-10-13	(Portability Testing) Added centos-8 capability to testing		projects	1
3fdfa43a17900a4e0e4d30641dbbe1ed0b8f43ad	2021-10-13	(Portability Testing) Various minor adjustments		projects	4
4bb6546d0e5993767cd792c1ff17031e1185dd85	2021-10-13	(Portability Testing) Fixed bug in reporting rmc_assertion setting		projects	1
a4637baf368e1626ddf441bd5b8cbf884b54d096	2021-10-13	(Portability Testing) Fixed slave monitor command		projects	1
4d7fcadb53d7756938d6b1d6384b48b0d8baccdb	2021-10-13	(Portability Testing) Added rsync to Debian 10 container		projects	1
e5aab25a36e105a216d11378232cf75d3897cfce	2021-10-13	(Portability Testing) A way to override the slave name		projects	3
55826fca54f756828e78cbf5aa737f2497092c1c	2021-10-13	(Portability Testing) Fixed bugs in cleanup code		projects	1
50e195e18a76acaca4befc619b0587a3190e2d74	2021-10-12	(codethorn) added calls to read/write listener in array address calculations		projects	8
dea2834a13f65c04e93be0a319fcbb5b2a328bf0	2021-10-12	(Ada) Added more information retival in lal_adapter-node.adb	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	2
314986422b3bd1af0bb598f8abc5367289c7d038	2021-10-12	(Release) Incremented version to 0.11.54.6	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
2fd4cc6ea97fc1bf463767e88bbaffc5a7bc4990	2021-10-12	Merge commit '4348311f7da06f11b071b44ca2d959ad08107e07' into HEAD			0
4348311f7da06f11b071b44ca2d959ad08107e07	2021-10-12	(Ada) Revise Select statement translation	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
665f32512963fd2a080ccd2759d0d2c347e34e0a	2021-10-12	(Ada) Added fixes required for libadalang merge	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	13
d798baf98d9800d79b273114d92090c694a302a7	2021-10-12	(Ada) Latest libadalang progress	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	7
5c5dc23ceca25f39bbaaa8c6e9a12006500f4d8d	2021-10-12	(Ada) Implementing libadalang delay stmt	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	5
6586e733d085a552a77d04ced937be75d700022c	2021-10-12	(Ada) Libadalang work	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	5
7904f213dfd428a92b52b56a4a50fd666a31f2c8	2021-10-12	(Ada) Minor script changes	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
4c54a35c40275201518d189860045371989629ea	2021-10-12	(Ada) Saving libadalang porting progress	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	16
4fd7b0553db06dd750407d8018f596df77dd52e4	2021-10-12	(Ada) Moved Unit code out of Context	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	8
cde3e98c796f9eabad43454eb371d231b2ff6f87	2021-10-12	(Ada) New libadalang lal_adapter code	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	25
fffcd50fc06e312df0782bd9e1f9fcfa51c6ba34	2021-10-12	(Ada) Factored out support files	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	9
efd64957765a89f0b67b4759f5745e71b40de4bb	2021-10-12	(Ada) Checkpointing libadalang research	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	2
e95349821c55795038507c29760bfb64af10a65f	2021-10-12	(Ada) Checkpointing libadalang research	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	10
be4ec30bce85cd619c610dcd9f714bb39b1e648d	2021-10-12	(Release) Incremented version to 0.11.54.5	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4a37f6691b7ae6b9e97a63c6d5cc6d447b2a2d8b	2021-10-12	Merge commit 'eb9227787cfe7ddb62685a03dc9fc8646d37f1ad' into HEAD			0
eb9227787cfe7ddb62685a03dc9fc8646d37f1ad	2021-10-12	(Ada) updated feature vector tool	area:tools	tools	1
65910b4718cc1c1383d2070c93a3af3c2539e459	2021-10-12	(codethorn) integrated R/W Listeners for memory violation analysis		projects	5
80804dc4b84b635d0cb3372b9bef972257e69e6e	2021-10-11	(Release) Incremented version to 0.11.54.4	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
6551d7a23d4fa9ecb0cf33ea8b99a434a9376ed0	2021-10-11	Merge commit '04d4bf43ca54a505b698c511823c17b06b176c49' into HEAD			0
04d4bf43ca54a505b698c511823c17b06b176c49	2021-10-11	(codethorn) Normalizing Ctor/Dtor behavior		projects	1
513a0856caefefc6cfd36fb98b10a4b7a17f996f	2021-10-11	(Release) Incremented version to 0.11.54.3	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
0132c335fdf5223c1fff57d61df8d0142cbe196e	2021-10-11	Merge commit '0647d535d9cef124dd7b1a17491f18f75b39a53f' into HEAD			0
0647d535d9cef124dd7b1a17491f18f75b39a53f	2021-10-11	(codethorn) v1.13.26		projects	6
d20a3948c388670ab83b38f576e4eff94d29a70e	2021-10-11	(Release) Incremented version to 0.11.54.2	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4dece04cc0f6d1f2f4db7fa1d1f5cb389bde439d	2021-10-11	(Portability Testing) Changed status title to match URL domain		projects	3
0b54d22af087fdc9816353d79c0da80be7cd764b	2021-10-11	(Portability Testing) Cleanup step was using the wrong directory		projects	1
2fe64ac06d1ebcb4ca9237e8beec249bcd05f2d3	2021-10-11	(Portability Testing) finer grained slave health reporting	area:src;src:rose	projects;src/Rose	6
3d4545943a08d1c77900a6eb9e41645ed1e919c6	2021-10-11	(Release) Incremented version to 0.11.54.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
93dc21acce6638a361d60d8c881800f59ac3f442	2021-10-11	(codethorn)			0
ef2e48d483e7f695dd9fedec1aab6bc6ec9acc49	2021-10-11	(codethorn) added hashset conistency check result to internal-analysis-report		projects	4
9974a4566b5fd661107b99fe364e08ac851fa8e8	2021-10-11	(codethorn) removed memthorn		projects	12
47439fb8ebe828642ac697071ea3752de59982f3	2021-10-11	(codethorn) removed unused set algorithms		projects	5
0d0f67f15fce3d600bedc2a427165bd36159c8a5	2021-10-10	(ROSE) Incremented version to 0.11.54.0	area:cmake;inventory:autotools	autotools;topfiles	2
47b0ff2860fbb5a8c95d7cbc3a7380574175b6bc	2021-10-09	(Release) Incremented version to 0.11.53.19	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
1a973809c14be78b4a114721449ea428a06b51ca	2021-10-09	(Portability Testing) Fixed bug for self-update for r-m-slave-run		projects	1
cfe373b9dd1d71805b452f52c83cae202e42de4f	2021-10-09	(Portability Testing) Babysitter output now goes to stderr		projects	1
cc5deccef1f1ff9bee7993cf2f92f9a1bec9966d	2021-10-09	(codethorn) removed Hashset.h		projects	6
76f8b739117ab2bc3abd7fe6ea1e46f1aef1b376	2021-10-09	(Release) Incremented version to 0.11.53.18	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
2d5c29ccc1a872fb5104d6c45d9aafba100b47f8	2021-10-09	(Binary Analysis) x86 simulator needs to link with -lrt		projects	1
e1e19d61f90364d0a9d8d99434d5c6837a4373c6	2021-10-09	(Portability Testing) Added missing makefile		projects	3
8e67e4b4b6a7ae9aca312a0c6e39c96c1b5fb12d	2021-10-09	(Portability Testing) Constent DB opening and errors for all tools		projects	8
f8f0a8de1ccb856cfda0dac6ca00bbf914526112	2021-10-09	(Portability Testing) More efficient way to get ROSE source code		projects	1
3e545e843652b29f211c706622a6b52989e98006	2021-10-09	(Util) Fixed compiler warnings in FormattedTable	area:src;src:rose	src/Rose	1
c7b1bc74ced959dfe6414ff1051f0566caceb2c6	2021-10-09	(Portability Testing) Runner failure is handled by the babysitter		projects	1
c7647500e1ddb99dfdb884a6e14ffb8ca0c8513f	2021-10-09	(Portability Testing) rose-matrix-status shows rose-matrix-query equivalents		projects	1
6dba0d31ea1ebfec6ebbe2b59402846977da6535	2021-10-09	(Portability Testing) Renamed rose-matrix-slave		projects	3
c7f07897df2b5887cf8652add81da8d3bd26e597	2021-10-09	(Portability Testing) New features for rose-matrix-query		projects	1
16cf63342c2b2652bc341cdcee0e64950054da78	2021-10-09	(Portability Testing) Switch to avoid balancing language failures		projects	1
025250c58a2b61f9f13d23f4f40b648edd1ce88e	2021-10-09	(codethorn) v1.13.25		projects	5
6a2e3608c596da0ca4d2c3de43c76a15527664d6	2021-10-08	(Release) Incremented version to 0.11.53.17	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
478997183ad07eadab5ff8171812c85a1f727d85	2021-10-08	Merge commit 'd2a93314aee8b955e99f11980721e87c1a461eaf' into HEAD			0
d2a93314aee8b955e99f11980721e87c1a461eaf	2021-10-08	(Portability Testing) Status shows summary of recent tests		projects	1
a14f7d3dca702b6b77b08b11cbcff837becd0ef9	2021-10-08	(Portability Testing) Dependencies and their current status	area:src;src:rose	projects;src/Rose	2
7d8b1306bed32ece6d0c20a047492583650a50f5	2021-10-08	(Portability Testing) Created restart wrapper for AWS cron jobs		projects	4
5e899797d97773db47d637409fa05efc148b6006	2021-10-08	(Portability Testing) Merge AWS and non-AWS slave scripts		projects	2
6fd2c6c823490a93f2efd45ffaba4a01420025c0	2021-10-08	(Release) Incremented version to 0.11.53.16	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
c387b4cc351ac15794ba6add557f09cbcac500e2	2021-10-08	Merge commit 'a55d32a66c48448e518ef948bfc95cad9636eefb' into HEAD			0
a55d32a66c48448e518ef948bfc95cad9636eefb	2021-10-08	(codethorn) enhance class hierarchy analysis		projects	27
403634628b8d0512d825ca7df4bad2dc48e16bb6	2021-10-08	(codethorn) pass ClassHierarchyWrapper through		projects	5
6e4bd15cb1605ec57fce4fa1c6f2a818574c5381	2021-10-08	(Release) Incremented version to 0.11.53.15	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
0978509bbc0a3df99565b4bcbc361d98faa7336d	2021-10-08	(Portability Testing) Bug fix #2 for rose-matrix-next-test -Frmc switch		projects	1
756eb64834a5724174b3d801972752c2c7d53a84	2021-10-08	(Release) Incremented version to 0.11.53.14	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
df37c2bd3b73c5650ff80b9e3efdd3de12bfaccb	2021-10-08	Merge commit '079e5a01460fac559e7c2b525105f491ae33f663' into HEAD			0
079e5a01460fac559e7c2b525105f491ae33f663	2021-10-08	(codethorn) made EState copy/assign op optional		projects	2
5322e9274ed01fd01d886c210aafc1f4ae72f746	2021-10-07	(Release) Incremented version to 0.11.53.13	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
f72a3cda5f721f0c48ae1087b886a7005f22b5fc	2021-10-07	Merge commit 'b026738b196db3dbe870918001e09dd1184592ce' into HEAD			0
b026738b196db3dbe870918001e09dd1184592ce	2021-10-08	(Portability Testing) Bug fix for rose-matrix-next-test -Frmc switch		projects	1
e591eb1114d8f2fed524dcebecc69cbd62ff8e4a	2021-10-07	(Release) Incremented version to 0.11.53.12	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
0eb72416e14e79306b71a4ef16b41c69e51158c6	2021-10-08	(Portability Testing) Added ability to restrict when dependencies are used	area:src;src:rose	projects;src/Rose	9
614b6012eff8d3559839152d7531932a10817f10	2021-10-08	(Portability Testing) Fixed some output format problems		projects	1
06ba47085e43530f408281c90f6a6e49ea142a09	2021-10-08	(Portability Testing) Fixed local vs. GMT error in rose-matrix-query		projects	3
0f1dbbf9ef188f2208704bd5d1b71b6075f95b42	2021-10-07	(Release) Incremented version to 0.11.53.11	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
5f849523adeaf6d12cb2e4158142344cde9df637	2021-10-07	Merge commit '4fa29d4082d7d4dc80f8f3c9385dfa582f62dd88' into HEAD			0
d6c4c2be760d59c4b62bceefff77df60e8fbc7d3	2021-10-07	(Release) Incremented version to 0.11.53.10	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
52001b775b5a2e9f12fb87245170bcc2cec0ed41	2021-10-07	Merge commit 'f96d3f6910f72c349ed8f8ffe7def196fc626227' into HEAD			0
4fa29d4082d7d4dc80f8f3c9385dfa582f62dd88	2021-10-07	(codethorn) removed debug output		projects	1
f7d5671a3310668fb17beb3f04cdb656bc0d3f78	2021-10-07	(codethorn) merge with dev branch			0
6bf95d90aefe96c140f020c9804051649e502b56	2021-10-07	Merge branch 'master' of ssh://rosecompiler2.llnl.gov:10022/rose-compiler/rose			0
fb338a73fec935de0437fcf7b9621e47f03c503e	2021-10-07	(codethorn) fixed domain array abstraction predicate		projects	6
f96d3f6910f72c349ed8f8ffe7def196fc626227	2021-10-07	(Ada) update AdaTest.mk	area:tests	tests	1
cf430885b99dec9f978c8717ebd9849df4464726	2021-10-07	(codethorn) moved array index remapping from EStateTransferFunctions to AbstractValue		projects	3
32cd90865d89b839368148d69bd514c761e24865	2021-10-07	(Release) Incremented version to 0.11.53.9	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
f24984fa26c5ded854a6c6d7d5c734761ee80ec3	2021-10-07	Merge commit 'c31bc0b8a697eb55213fd6617873c63199144c70' into HEAD			0
c31bc0b8a697eb55213fd6617873c63199144c70	2021-10-07	(Portability Testing) Added CSV and shell format to tools		projects	5
14b477efd924c1aed736757d3396223e748e5d14	2021-10-07	(Utility) Add CSV support and escaping	area:src;src:rose	src/Rose	4
1f4fcbf48e33bc2b7a1badee77623af10377d405	2021-10-07	Merge branch 'master' of ssh://rosecompiler2.llnl.gov:10022/rose-compiler/rose			0
34bfcb392cd5d837cc2d94bf3478d77d70e195d9	2021-10-07	(Portability Testing) Rewrote rose-matrix-query		projects	1
e6eb0327d4168dc72f66001b8d8e98a8540a5131	2021-10-07	(Portability Testing) Date queries show approximate age of result	area:src;src:rose	projects;src/Rose	2
9fc5255a4959c22cd03a402762f7bc6c4ea9acdd	2021-10-07	(Portability Testing) Tester name should match slave name		projects	1
cb595e8c8cc0158b1799319d0434a99cd3b841e6	2021-10-07	(Portability Testing) Script for running slaves on work machines		projects	2
d643af14dc66cbaaf6b10dccf6f7da48c26637b1	2021-10-07	(Portability Testing) Combined delete and query		projects	4
570d57d826fba692d94761eb69986efdc8fdb74c	2021-10-07	(Portability Testing) Fixed bug removing default-generation package		.gitignore;projects	2
b372b4c8e2aedc79b39e8989a3eb3c9f880eedcc	2021-10-07	(Portability Testing) Switch to limit number of results		projects	1
a658c1358d291b9b4308e8637a0fc6fcbc03472f	2021-10-07	(Portability Testing) Rewrite tool to avoid old SQL interface		projects	5
23ce512516bf70b5098616b01e16f64b0e85b2bd	2021-10-07	(Portability Testing) Minor tweaks for rose-matrix-status output		projects	1
b7ec165e9bf44636a042fe96efad7494c7effb41	2021-10-06	(Release) Incremented version to 0.11.53.8	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
a220942f954783d745ac52187d79cf670c0f66d4	2021-10-06	(Jovial) Add aliases for status SgEnumFieldSymbols in a table	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	3
1adfbd3ecdbb625fd0be564ab165db6632c2eb5e	2021-10-06	(codethorn) added reproducer for const analysis bug		projects	1
7ae4825eeab0e607e4edcc0ad5b84f9f253339c3	2021-10-05	(Release) Incremented version to 0.11.53.7	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
2db6c3a341b3ea3911fa951b7257d775765e6b2a	2021-10-05	Merge commit '2e1cf45c14180229f19e1aeb318f5ef96c8d55b0' into HEAD			0
2e1cf45c14180229f19e1aeb318f5ef96c8d55b0	2021-10-05	(codethorn) v1.13.23		projects	4
16c2437b7c90113f3a72a7f265c7b4e1c5388072	2021-10-05	(Ada) printed out SgValueExp detail for feature vector tool	area:tools	tools	1
1e7e336812203cef41a8254d71bc0eaee56d9fde	2021-10-05	Merge branch 'master' of ssh://rosecompiler2.llnl.gov:10022/rose-compiler/rose			0
44936a1a57bb0c1aa689bf75d2be8d995ce6a558	2021-10-05	(Release) Incremented version to 0.11.53.6	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
084eaf7910b46eb24f8b2b6ca697cf0d28265438	2021-10-05	(codethorn) merge with dev master			0
15a4d13b33c278c6ecd026d11a8f657421847c69	2021-10-05	Merge branch 'master' of ssh://rosecompiler2.llnl.gov:10022/rose-compiler/rose			0
22c3c6e235c49c634bc9eb87e57afef215eee66e	2021-10-05	Merge commit '642f7e11545daaedfdc41d9a732d968415a0a02a' into HEAD			0
25d6db2f0cf3c3f0beb840aeaef14afb38f8eb08	2021-10-05	(Release) Incremented version to 0.11.53.5	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
cad791a987fc00e00bfcba333c5ee195b2c73806	2021-10-05	Merge commit '9ba6b7698a846cefd8e500589298c1257a74b082' into HEAD			0
859435df0eeed74b0778fdad01db2b397d5a92c8	2021-10-05	(Release) Incremented version to 0.11.53.4	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
b84c0f35aa5ff861ba65c6aed2052ab69c2dd80c	2021-10-05	(codethorn) extended R/W listener API to multiple listeners		projects	11
48d8b4af9fe3335620d63d71a626e2e63921d267	2021-10-04	Merge commit '1d338e9d6213cfea21187259c03f8cab2dcfe7b9' into HEAD			0
85e89fd1eb00ab73cf8f0ec28d95743921930972	2021-10-04	(Release) Incremented version to 0.11.53.3	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
